



1375196321184 1 1.60105 -0.393518  0.365682 1.64424 -0.400351  0.144585 1.68397 -0.407136  -0.0814321 1.61305 -0.578493  0.144451 1.65613 -0.628858  -0.175683 1.63596 -0.611558  -0.501953 1.70546 -0.518043  -0.307527 1.79159 -0.494302  -0.757949 1.79159 -0.494302  -1.19948 1.67543 -0.222209  0.144719 1.72202 -0.162265  -0.170586 1.69152 -0.112209  -0.467924 1.74192 -0.309799  -0.307371 1.83534 -0.231663  -0.750123 1.83568 -0.230643  -1.19166 
1375196321184 2 1.47327 0.269068  0.413779 1.55248 0.291381  0.199312 1.60781 0.313877  -0.0271455 1.57275 0.111235  0.18637 1.65346 0.0840053  -0.0994201 1.59408 0.129592  -0.396383 1.67512 0.229962  -0.261248 1.67704 0.138219  -0.719074 1.66798 0.0796486  -1.16153 1.53221 0.471528  0.212255 1.59262 0.521896  -0.105201 1.56078 0.469998  -0.405355 1.65118 0.442783  -0.245959 1.67301 0.439222  -0.713851 1.673 0.439222  -1.16425 




1375196321284 1 1.59951 -0.386042  0.368868 1.64357 -0.389656  0.148649 1.68409 -0.394066  -0.0772912 1.61402 -0.568076  0.146833 1.6582 -0.60972  -0.171877 1.64267 -0.572346  -0.497197 1.70755 -0.50147  -0.30428 1.75115 -0.486694  -0.761163 1.75115 -0.486694  -1.2027 1.67312 -0.211237  0.150465 1.70619 -0.14145  -0.176169 1.69066 -0.107141  -0.479945 1.74166 -0.295483  -0.302183 1.8186 -0.214298  -0.747549 1.82867 -0.18269  -1.18784 
1375196321284 2 1.48011 0.269684  0.422287 1.55343 0.287864  0.205935 1.60652 0.305651  -0.0214682 1.57438 0.107571  0.196723 1.65226 0.0801092  -0.0934035 1.59329 0.131142  -0.389558 1.67205 0.216298  -0.254346 1.69809 0.15834  -0.718431 1.69695 0.151003  -1.16877 1.53249 0.468157  0.215147 1.59236 0.519888  -0.103236 1.56059 0.469764  -0.4037 1.64715 0.430577  -0.243397 1.67752 0.436569  -0.710788 1.67752 0.436569  -1.16119 




1375196321384 1 1.59754 -0.376776  0.366616 1.64228 -0.382332  0.146517 1.68335 -0.386393  -0.0793364 1.61215 -0.560653  0.144243 1.66028 -0.597507  -0.171904 1.64058 -0.560432  -0.497195 1.70678 -0.494834  -0.30652 1.77794 -0.480877  -0.759954 1.78044 -0.47996  -1.20148 1.67242 -0.204011  0.14879 1.70116 -0.141584  -0.16246 1.69067 -0.114924  -0.466658 1.74205 -0.286073  -0.303859 1.80807 -0.236148  -0.755535 1.81032 -0.22908  -1.19701 
1375196321384 2 1.47596 0.267254  0.418746 1.55348 0.282145  0.203281 1.60833 0.295048  -0.0240317 1.57796 0.102126  0.19897 1.65172 0.0783519  -0.0898542 1.59706 0.123788  -0.387743 1.67774 0.200895  -0.253909 1.70096 0.166343  -0.72047 1.70081 0.165427  -1.17087 1.529 0.462165  0.207593 1.59177 0.517955  -0.103403 1.56117 0.471758  -0.404611 1.64863 0.415005  -0.248781 1.67419 0.43847  -0.715909 1.67419 0.43847  -1.16631 




1375196321484 1 1.59661 -0.372514  0.366492 1.64085 -0.377319  0.146604 1.68269 -0.380588  -0.0791228 1.61138 -0.555743  0.143727 1.65909 -0.596391  -0.177553 1.6289 -0.5688  -0.497664 1.70711 -0.489337  -0.306551 1.81441 -0.475868  -0.752833 1.81417 -0.476097  -1.19437 1.67031 -0.198895  0.149482 1.70792 -0.151512  -0.160822 1.69194 -0.146285  -0.465705 1.74195 -0.278378  -0.303149 1.79994 -0.2412  -0.757149 1.80167 -0.239631  -1.19868 
1375196321484 2 1.47118 0.264559  0.415223 1.55259 0.281379  0.200326 1.60921 0.295203  -0.0265063 1.57866 0.101573  0.195876 1.65317 0.0781682  -0.0903618 1.59717 0.122742  -0.388144 1.68134 0.202089  -0.255986 1.69679 0.169495  -0.723009 1.69677 0.16938  -1.17341 1.52651 0.461184  0.204777 1.59099 0.515901  -0.104661 1.5612 0.468896  -0.40583 1.65032 0.415967  -0.250692 1.67812 0.443867  -0.717448 1.67812 0.443867  -1.16785 




1375196321584 1 1.59777 -0.3671  0.36229 1.64076 -0.372429  0.14121 1.68077 -0.376589  -0.0848307 1.613 -0.551137  0.139586 1.65546 -0.596535  -0.188794 1.62559 -0.590117  -0.508828 1.70456 -0.48519  -0.311821 1.80648 -0.473956  -0.759425 1.80644 -0.473985  -1.20096 1.66851 -0.193721  0.142834 1.70944 -0.155709  -0.170021 1.69109 -0.162086  -0.474801 1.737 -0.276307  -0.309922 1.83788 -0.218763  -0.754191 1.85349 -0.195568  -1.19484 
1375196321584 2 1.47334 0.26326  0.413801 1.55327 0.281752  0.197792 1.61004 0.296397  -0.0289536 1.58296 0.102501  0.193644 1.65776 0.0793186  -0.0917556 1.6 0.123714  -0.389232 1.68445 0.204433  -0.258166 1.69677 0.169094  -0.725083 1.69676 0.169079  -1.17548 1.52359 0.461003  0.201939 1.58607 0.514408  -0.107752 1.55905 0.463159  -0.408485 1.64914 0.417652  -0.253232 1.6753 0.446528  -0.720023 1.6753 0.446528  -1.17042 




1375196321684 1 1.59512 -0.360892  0.365465 1.64095 -0.368828  0.143774 1.68121 -0.376095  -0.0821347 1.61221 -0.54739  0.144396 1.65275 -0.59691  -0.187068 1.6283 -0.605846  -0.507804 1.70459 -0.488228  -0.307678 1.79006 -0.463218  -0.758158 1.79005 -0.463222  -1.19969 1.66969 -0.190267  0.143152 1.70792 -0.14834  -0.171575 1.69273 -0.142626  -0.476566 1.73835 -0.278494  -0.308409 1.80571 -0.218671  -0.758681 1.83218 -0.171481  -1.19689 
1375196321684 2 1.47236 0.262391  0.412152 1.55358 0.28194  0.197341 1.61146 0.295412  -0.029195 1.58747 0.103411  0.195381 1.66518 0.0790961  -0.0905847 1.60339 0.12481  -0.387049 1.68949 0.202696  -0.256897 1.70707 0.166811  -0.723604 1.70707 0.16681  -1.174 1.5197 0.46047  0.199301 1.58077 0.513237  -0.108832 1.55516 0.455984  -0.408601 1.64918 0.415071  -0.254565 1.67104 0.437909  -0.721912 1.67104 0.437909  -1.17231 




1375196321784 1 1.5972 -0.357849  0.366716 1.64161 -0.365275  0.146115 1.6812 -0.37221  -0.0799349 1.6102 -0.543385  0.146078 1.65591 -0.597845  -0.180027 1.63313 -0.60033  -0.499973 1.70239 -0.48353  -0.306006 1.78738 -0.460059  -0.756658 1.78737 -0.460059  -1.19819 1.67302 -0.187165  0.146151 1.70258 -0.138639  -0.162861 1.69097 -0.121695  -0.467637 1.7392 -0.274761  -0.305963 1.82513 -0.217853  -0.753445 1.82971 -0.208583  -1.19486 
1375196321784 2 1.46949 0.261854  0.410751 1.55328 0.284109  0.196602 1.61261 0.298575  -0.0295 1.59189 0.106531  0.195372 1.67127 0.0800975  -0.0901877 1.60297 0.128911  -0.384714 1.6949 0.207424  -0.256333 1.7043 0.166314  -0.722846 1.70429 0.166314  -1.17324 1.51467 0.461688  0.197832 1.57636 0.511601  -0.112017 1.55308 0.454141  -0.411944 1.64897 0.418657  -0.25487 1.66839 0.440811  -0.722358 1.66839 0.440811  -1.17276 




1375196321884 1 1.59702 -0.354837  0.366588 1.64147 -0.363832  0.146195 1.68047 -0.371859  -0.0799174 1.60881 -0.541718  0.146876 1.6541 -0.59195  -0.168661 1.64074 -0.600485  -0.487389 1.70036 -0.484022  -0.305631 1.79217 -0.462865  -0.755059 1.79216 -0.462865  -1.19659 1.67413 -0.185945  0.145514 1.70253 -0.136491  -0.160496 1.68293 -0.109925  -0.464173 1.7386 -0.275749  -0.306429 1.8289 -0.218658  -0.753024 1.83012 -0.217827  -1.19456 
1375196321884 2 1.46915 0.262599  0.413546 1.55391 0.283115  0.199861 1.61415 0.29353  -0.0262195 1.60226 0.108068  0.204679 1.67799 0.0830821  -0.0869366 1.61123 0.128492  -0.382366 1.70314 0.199823  -0.249435 1.70743 0.167239  -0.716695 1.70743 0.167239  -1.16709 1.50557 0.458163  0.195044 1.5706 0.512638  -0.115123 1.54882 0.454726  -0.415076 1.64563 0.408065  -0.255166 1.66382 0.441723  -0.722016 1.66382 0.441723  -1.17241 




1375196321984 1 1.59688 -0.354361  0.365246 1.6421 -0.363392  0.144694 1.68113 -0.371904  -0.0814001 1.60875 -0.541152  0.145629 1.65304 -0.588178  -0.171548 1.64132 -0.583932  -0.488747 1.70059 -0.484741  -0.306945 1.8006 -0.46917  -0.754849 1.8006 -0.46917  -1.19638 1.67544 -0.185631  0.143758 1.70606 -0.137211  -0.165989 1.68891 -0.12206  -0.470558 1.73973 -0.27609  -0.308043 1.78634 -0.246748  -0.763925 1.78722 -0.246143  -1.20546 
1375196321984 2 1.47034 0.264902  0.419333 1.55377 0.285865  0.205208 1.61533 0.295546  -0.0205534 1.61329 0.114454  0.214086 1.69244 0.0905821  -0.0744157 1.62516 0.123769  -0.371302 1.71229 0.203286  -0.241035 1.71058 0.179152  -0.708825 1.71057 0.179152  -1.15922 1.49426 0.457276  0.19633 1.55496 0.516741  -0.112785 1.54265 0.448515  -0.411015 1.6415 0.407167  -0.251595 1.65814 0.445641  -0.71813 1.65814 0.445641  -1.16853 




1375196322084 1 1.59597 -0.353339  0.363015 1.64174 -0.361529  0.141651 1.68225 -0.368864  -0.0842204 1.60777 -0.539173  0.141328 1.65198 -0.585969  -0.172622 1.63789 -0.569518  -0.488873 1.70277 -0.480705  -0.310282 1.80731 -0.466089  -0.757181 1.80731 -0.466089  -1.19872 1.6757 -0.183886  0.141974 1.71153 -0.144014  -0.171643 1.69489 -0.137177  -0.476568 1.74274 -0.271693  -0.309902 1.8432 -0.214541  -0.754313 1.84344 -0.214207  -1.19585 
1375196322084 2 1.47534 0.268878  0.421422 1.5544 0.292824  0.207254 1.61323 0.304493  -0.0191322 1.62645 0.126398  0.217402 1.71032 0.103138  -0.0714172 1.6374 0.120586  -0.36824 1.71492 0.217182  -0.239483 1.71993 0.179534  -0.706355 1.71993 0.179534  -1.15675 1.48234 0.459251  0.197106 1.53861 0.518618  -0.110633 1.53519 0.445311  -0.407886 1.6292 0.415141  -0.251554 1.6413 0.441997  -0.719042 1.6413 0.441997  -1.16944 




1375196322184 1 1.59748 -0.349897  0.364537 1.64294 -0.360817  0.144056 1.68316 -0.370018  -0.081791 1.6087 -0.538406  0.145193 1.64917 -0.584372  -0.168193 1.63058 -0.566049  -0.484104 1.70328 -0.483506  -0.30697 1.80397 -0.47241  -0.754856 1.80242 -0.472435  -1.19639 1.67718 -0.183229  0.142919 1.71583 -0.1509  -0.170214 1.69577 -0.150809  -0.475041 1.74349 -0.274931  -0.308306 1.84434 -0.224197  -0.753409 1.84437 -0.224155  -1.19494 
1375196322184 2 1.4786 0.273469  0.420375 1.55486 0.300849  0.205671 1.6125 0.313841  -0.020953 1.63888 0.140274  0.217834 1.72621 0.123775  -0.0696105 1.64846 0.121399  -0.365674 1.72011 0.231333  -0.240343 1.73159 0.176028  -0.705339 1.73158 0.176028  -1.15574 1.47085 0.461425  0.193507 1.51969 0.520501  -0.112944 1.52802 0.444019  -0.409336 1.62017 0.422332  -0.25481 1.64614 0.434691  -0.722341 1.64614 0.434691  -1.17274 




1375196322284 1 1.59669 -0.350726  0.367615 1.64477 -0.360242  0.147687 1.68558 -0.367879  -0.0781197 1.60765 -0.537247  0.146964 1.64787 -0.583614  -0.170514 1.62182 -0.567587  -0.484379 1.70465 -0.479191  -0.30435 1.80482 -0.470495  -0.752403 1.80463 -0.470498  -1.19394 1.6819 -0.183236  0.14841 1.71626 -0.144626  -0.16823 1.69944 -0.148191  -0.473238 1.74814 -0.271843  -0.303503 1.84188 -0.221448  -0.750196 1.84302 -0.221727  -1.19173 
1375196322284 2 1.47425 0.2805  0.417318 1.55085 0.312316  0.203294 1.60798 0.32964  -0.0231636 1.64236 0.155739  0.214404 1.73952 0.138389  -0.0696461 1.65078 0.130504  -0.362583 1.71785 0.256737  -0.243219 1.72873 0.131533  -0.693526 1.73782 0.0177891  -1.12693 1.45933 0.468893  0.192184 1.50629 0.524336  -0.116609 1.52281 0.436694  -0.409533 1.61238 0.437191  -0.256023 1.63457 0.41803  -0.723519 1.63457 0.41803  -1.17392 




1375196322384 1 1.59689 -0.349401  0.367594 1.64692 -0.360148  0.14738 1.68873 -0.367885  -0.0782416 1.60386 -0.535767  0.145423 1.64582 -0.582569  -0.178196 1.61998 -0.568625  -0.489806 1.70519 -0.479074  -0.305016 1.79474 -0.46544  -0.755189 1.79472 -0.46544  -1.19672 1.68997 -0.184529  0.149337 1.72121 -0.142141  -0.169565 1.69715 -0.133037  -0.473916 1.75591 -0.272169  -0.30271 1.81616 -0.238047  -0.756656 1.81662 -0.238159  -1.19819 
1375196322384 2 1.47623 0.290596  0.412511 1.55049 0.322147  0.197615 1.60714 0.338557  -0.0290407 1.64517 0.167528  0.210086 1.74444 0.148703  -0.071456 1.65494 0.132994  -0.363908 1.71931 0.264305  -0.248384 1.73845 0.119742  -0.693314 1.75667 -0.0184313  -1.12118 1.4558 0.476765  0.185144 1.50004 0.524853  -0.125087 1.51993 0.434503  -0.417034 1.60827 0.445631  -0.263009 1.63314 0.408935  -0.729321 1.63314 0.408935  -1.17972 




1375196322484 1 1.60028 -0.34637  0.367227 1.65044 -0.36015  0.146668 1.69214 -0.369394  -0.0789122 1.59556 -0.532349  0.143579 1.63858 -0.587542  -0.183043 1.62206 -0.569412  -0.491384 1.70189 -0.478913  -0.306291 1.77337 -0.460161  -0.759502 1.77337 -0.460161  -1.20104 1.70531 -0.187951  0.149757 1.73374 -0.141028  -0.167086 1.67393 -0.138403  -0.466031 1.7658 -0.278362  -0.302693 1.79667 -0.260719  -0.760512 1.797 -0.2608  -1.20205 
1375196322484 2 1.47748 0.29719  0.408594 1.54952 0.328989  0.19252 1.60435 0.34732  -0.0344329 1.64498 0.174702  0.203124 1.74385 0.154027  -0.0740714 1.65436 0.136842  -0.366465 1.71487 0.275661  -0.255201 1.73975 0.120041  -0.696246 1.76364 -0.0294905  -1.12033 1.45406 0.483276  0.181916 1.50066 0.529718  -0.126695 1.51978 0.436803  -0.417885 1.60351 0.455641  -0.26757 1.63986 0.407848  -0.732121 1.63985 0.407848  -1.18252 




1375196322584 1 1.60582 -0.344873  0.369517 1.65484 -0.361877  0.148233 1.6953 -0.372991  -0.0774872 1.58341 -0.527757  0.143598 1.62711 -0.587445  -0.171997 1.62304 -0.572488  -0.481284 1.69441 -0.480128  -0.305891 1.76925 -0.455152  -0.758259 1.76925 -0.455152  -1.19979 1.72627 -0.195998  0.152868 1.76034 -0.149508  -0.158446 1.59774 -0.132458  -0.404594 1.77711 -0.288083  -0.300525 1.83721 -0.176897  -0.741081 1.88336 -0.0755852  -1.16643 
1375196322584 2 1.47776 0.301367  0.412918 1.54874 0.331962  0.19695 1.603 0.349428  -0.0302127 1.64268 0.176731  0.20745 1.73872 0.15857  -0.0721801 1.64942 0.143163  -0.364728 1.71279 0.275111  -0.251167 1.74042 0.11739  -0.691344 1.76699 -0.0342524  -1.11459 1.45481 0.487193  0.18645 1.50348 0.537708  -0.120817 1.51966 0.443784  -0.411872 1.60171 0.458676  -0.263583 1.64323 0.41152  -0.727765 1.64323 0.41152  -1.17816 




1375196322684 1 1.61379 -0.345265  0.368523 1.66027 -0.364077  0.147025 1.70042 -0.37546  -0.0787452 1.56953 -0.519943  0.138745 1.60395 -0.579575  -0.164941 1.61108 -0.570729  -0.474551 1.68726 -0.478425  -0.30938 1.76082 -0.45046  -0.761784 1.76082 -0.45046  -1.20332 1.75101 -0.20821  0.155305 1.78505 -0.165434  -0.137808 1.55906 -0.124651  -0.321671 1.7939 -0.295262  -0.29965 1.8529 -0.170275  -0.7374 1.90817 -0.0507938  -1.15853 
1375196322684 2 1.47967 0.301111  0.412251 1.54866 0.3341  0.195608 1.60181 0.354801  -0.0315387 1.63976 0.177003  0.20261 1.7332 0.158232  -0.0784406 1.64467 0.143557  -0.371262 1.70847 0.283244  -0.254573 1.7332 0.12033  -0.693023 1.75698 -0.0363163  -1.11461 1.45756 0.491198  0.188606 1.50748 0.545131  -0.120285 1.51946 0.448885  -0.410782 1.60147 0.467761  -0.262797 1.6452 0.414215  -0.726082 1.6452 0.414215  -1.17648 




1375196322784 1 1.62871 -0.353871  0.372886 1.66779 -0.370424  0.15163 1.70353 -0.379729  -0.0749588 1.55832 -0.513539  0.140239 1.57749 -0.564932  -0.173573 1.58791 -0.543491  -0.482012 1.67532 -0.472645  -0.308202 1.74684 -0.446247  -0.761026 1.74684 -0.446247  -1.20256 1.77726 -0.227309  0.163021 1.79267 -0.165748  -0.141802 1.58297 -0.116325  -0.345254 1.80323 -0.305423  -0.294893 1.88116 -0.19867  -0.734657 1.89593 -0.167869  -1.17487 
1375196322784 2 1.48341 0.298258  0.412071 1.55114 0.331169  0.195437 1.60238 0.351582  -0.0321763 1.63973 0.172589  0.201162 1.72797 0.156001  -0.0814347 1.64102 0.141796  -0.374754 1.70697 0.276509  -0.256343 1.7303 0.112964  -0.69465 1.75273 -0.0442906  -1.1161 1.46254 0.489749  0.189712 1.50957 0.545462  -0.118446 1.52067 0.454451  -0.410659 1.60028 0.467479  -0.263237 1.64231 0.411136  -0.726347 1.64231 0.411136  -1.17675 




1375196322884 1 1.63566 -0.364784  0.367683 1.67145 -0.378922  0.147816 1.70687 -0.3876  -0.078855 1.54877 -0.510786  0.133697 1.54669 -0.5481  -0.195835 1.54989 -0.496662  -0.50502 1.67037 -0.473568  -0.313802 1.70518 -0.454729  -0.77129 1.70518 -0.454729  -1.21283 1.79414 -0.247059  0.161935 1.80372 -0.169714  -0.152973 1.69783 -0.109399  -0.417585 1.81419 -0.318989  -0.297251 1.90442 -0.195236  -0.72987 1.9743 -0.0972627  -1.14969 
1375196322884 2 1.48213 0.292465  0.412876 1.55164 0.32915  0.196401 1.60271 0.352807  -0.0309304 1.6371 0.168793  0.198916 1.72335 0.150024  -0.0861106 1.63571 0.140471  -0.379405 1.70379 0.282651  -0.256791 1.72134 0.119336  -0.695397 1.73821 -0.0376984  -1.11713 1.46617 0.489507  0.193886 1.51455 0.543753  -0.117464 1.52212 0.458539  -0.411524 1.60379 0.470276  -0.259733 1.65005 0.421072  -0.723254 1.65005 0.421072  -1.17365 




1375196322984 1 1.63644 -0.382971  0.361591 1.67037 -0.392596  0.140671 1.70792 -0.397823  -0.0857658 1.54091 -0.51741  0.122081 1.52109 -0.536384  -0.201994 1.50953 -0.438572  -0.500427 1.66902 -0.476776  -0.323184 1.68615 -0.465821  -0.781931 1.68615 -0.465821  -1.22347 1.79982 -0.267782  0.159262 1.83372 -0.198575  -0.154848 1.84597 -0.130867  -0.441711 1.82195 -0.329324  -0.301222 1.91037 -0.221726  -0.73879 1.91915 -0.209411  -1.18007 
1375196322984 2 1.48572 0.288538  0.413999 1.55201 0.32765  0.198035 1.60006 0.355842  -0.0294347 1.63388 0.16544  0.195228 1.7191 0.145445  -0.0875968 1.63013 0.141966  -0.380618 1.69639 0.288407  -0.25856 1.71287 0.1248  -0.697095 1.72873 -0.0325142  -1.11876 1.47013 0.48986  0.200842 1.51662 0.544164  -0.109786 1.52166 0.464017  -0.405325 1.59985 0.479661  -0.25525 1.64981 0.417912  -0.716881 1.64981 0.417912  -1.16728 




1375196323084 1 1.62527 -0.398919  0.35811 1.66598 -0.407016  0.137159 1.70905 -0.409801  -0.0883219 1.53115 -0.524964  0.112858 1.50764 -0.527813  -0.200385 1.49097 -0.388812  -0.480959 1.67304 -0.481774  -0.328059 1.77412 -0.457412  -0.775328 1.77559 -0.454995  -1.21685 1.80081 -0.289069  0.161461 1.88554 -0.23919  -0.143966 1.94815 -0.175559  -0.429245 1.83122 -0.343397  -0.299548 1.92106 -0.243609  -0.738675 1.92215 -0.242077  -1.18021 
1375196323084 2 1.48467 0.283504  0.417898 1.55274 0.32268  0.202556 1.60137 0.351888  -0.0246728 1.63345 0.159886  0.198903 1.71713 0.14174  -0.0882233 1.62741 0.142817  -0.381042 1.69866 0.282943  -0.254104 1.71163 0.120519  -0.693203 1.7241 -0.0356569  -1.11541 1.47203 0.485474  0.206209 1.51929 0.543153  -0.107786 1.52273 0.466732  -0.404339 1.60134 0.479249  -0.249699 1.65855 0.414586  -0.710088 1.65855 0.414586  -1.16049 




1375196323184 1 1.61837 -0.413228  0.355706 1.65906 -0.421461  0.135423 1.70238 -0.425918  -0.0899984 1.51822 -0.53207  0.110545 1.50156 -0.526688  -0.206674 1.50938 -0.361245  -0.478242 1.66317 -0.495183  -0.329997 1.7667 -0.475469  -0.776936 1.76689 -0.475167  -1.21847 1.79991 -0.310851  0.160302 1.93623 -0.281985  -0.122174 2.01765 -0.222678  -0.404722 1.82822 -0.36557  -0.300844 1.93252 -0.265783  -0.736763 1.93266 -0.265591  -1.1783 
1375196323184 2 1.48639 0.279769  0.416429 1.55475 0.3176  0.20018 1.60428 0.344341  -0.0271606 1.63438 0.154241  0.198311 1.71946 0.136047  -0.0832839 1.62742 0.142529  -0.375314 1.70164 0.272942  -0.255623 1.70777 0.11986  -0.698236 1.71365 -0.0273344  -1.12383 1.47512 0.480959  0.202048 1.52089 0.537713  -0.109307 1.52523 0.460944  -0.405767 1.60597 0.469224  -0.253378 1.6674 0.422923  -0.715433 1.6674 0.422923  -1.16583 




1375196323284 1 1.608 -0.425825  0.350242 1.64866 -0.437201  0.13109 1.69269 -0.445702  -0.0940741 1.50152 -0.539273  0.106174 1.50516 -0.528687  -0.207077 1.54525 -0.372058  -0.488857 1.65393 -0.511628  -0.333255 1.78154 -0.492671  -0.773956 1.78156 -0.492634  -1.21549 1.7958 -0.335129  0.156005 1.95746 -0.318419  -0.112691 2.06357 -0.269644  -0.388832 1.81949 -0.39678  -0.305221 1.92351 -0.268723  -0.73349 2.01102 -0.157558  -1.1481 
1375196323284 2 1.48674 0.276901  0.417453 1.55663 0.31316  0.201236 1.60682 0.336705  -0.0263078 1.63658 0.149949  0.201981 1.72003 0.132655  -0.0859123 1.62837 0.139445  -0.378059 1.70552 0.261227  -0.253399 1.71007 0.117394  -0.699123 1.71444 -0.020907  -1.1277 1.47669 0.47637  0.20049 1.52299 0.535568  -0.112589 1.52663 0.455898  -0.40829 1.60851 0.459273  -0.254304 1.65655 0.417718  -0.718391 1.65654 0.417718  -1.16879 




1375196323384 1 1.60249 -0.436371  0.346713 1.64376 -0.447627  0.127308 1.68966 -0.458395  -0.0973922 1.49075 -0.540106  0.100486 1.511 -0.53807  -0.211637 1.57528 -0.4017  -0.505588 1.64621 -0.523159  -0.337754 1.80688 -0.516853  -0.767878 1.80689 -0.516848  -1.20941 1.79678 -0.355149  0.154131 1.97288 -0.332743  -0.113483 2.03956 -0.328031  -0.398897 1.8249 -0.415165  -0.306431 1.91573 -0.276827  -0.73477 1.93963 -0.243893  -1.17443 
1375196323384 2 1.48715 0.272881  0.415424 1.55748 0.310677  0.199043 1.60839 0.335806  -0.028176 1.63712 0.147312  0.198819 1.7203 0.132256  -0.0852406 1.62811 0.139506  -0.377214 1.70656 0.263994  -0.255527 1.70861 0.119315  -0.701011 1.71059 -0.0198001  -1.12936 1.47784 0.474042  0.199266 1.52447 0.534265  -0.112461 1.52738 0.454182  -0.40805 1.61204 0.457875  -0.255262 1.66184 0.424589  -0.719831 1.66184 0.424589  -1.17023 




1375196323484 1 1.60202 -0.445764  0.343084 1.64174 -0.456072  0.124363 1.68856 -0.467206  -0.100132 1.4872 -0.545806  0.0965891 1.51176 -0.552596  -0.213612 1.57576 -0.442884  -0.518602 1.64512 -0.53074  -0.340845 1.81031 -0.524668  -0.769259 1.81031 -0.524667  -1.21079 1.79628 -0.366338  0.152137 1.94092 -0.353983  -0.130967 2.01949 -0.315451  -0.415925 1.82561 -0.425941  -0.308409 1.90575 -0.273868  -0.734218 1.9377 -0.207062  -1.1695 
1375196323484 2 1.49348 0.271671  0.415357 1.55943 0.308248  0.198038 1.60781 0.33245  -0.0298287 1.63943 0.145053  0.197687 1.72122 0.131818  -0.0894845 1.62737 0.13869  -0.380939 1.70398 0.259132  -0.257906 1.70786 0.120077  -0.705159 1.71159 -0.0136294  -1.13521 1.47944 0.471442  0.19839 1.52488 0.532533  -0.113437 1.52882 0.452064  -0.408917 1.60838 0.454175  -0.257486 1.66296 0.421787  -0.721581 1.66295 0.421787  -1.17198 




1375196323584 1 1.60275 -0.444909  0.350531 1.64564 -0.459896  0.131579 1.69318 -0.4729  -0.0926605 1.49368 -0.554222  0.104833 1.50762 -0.570712  -0.206579 1.55211 -0.474508  -0.517665 1.65173 -0.541145  -0.332564 1.80981 -0.5252  -0.763399 1.8098 -0.5252  -1.20493 1.7976 -0.36557  0.158325 1.91737 -0.349518  -0.131859 1.99419 -0.303702  -0.417805 1.82972 -0.430661  -0.301236 1.9163 -0.29878  -0.732481 1.92023 -0.290571  -1.17392 
1375196323584 2 1.49413 0.269819  0.417188 1.56076 0.307337  0.199795 1.60883 0.332822  -0.0280039 1.64115 0.144338  0.198518 1.72245 0.132061  -0.0894434 1.62872 0.135888  -0.380979 1.70447 0.261823  -0.256558 1.70769 0.123417  -0.704038 1.71079 -0.00966443  -1.13431 1.48038 0.470336  0.201072 1.52597 0.531512  -0.110833 1.52878 0.454788  -0.407306 1.60931 0.454793  -0.255047 1.66533 0.425364  -0.719167 1.66533 0.425364  -1.16957 




1375196323684 1 1.61168 -0.447018  0.353342 1.6502 -0.462561  0.132481 1.69247 -0.474199  -0.0928721 1.50371 -0.566172  0.110352 1.50008 -0.59088  -0.193923 1.51425 -0.493197  -0.505745 1.64893 -0.546533  -0.331188 1.72874 -0.514641  -0.78227 1.72874 -0.514641  -1.22381 1.79669 -0.358949  0.15461 1.90813 -0.329675  -0.145608 1.98874 -0.279468  -0.430333 1.82056 -0.425142  -0.305262 1.90323 -0.324236  -0.74537 1.98743 -0.233133  -1.16599 
1375196323684 2 1.4887 0.268789  0.419827 1.55818 0.308564  0.203722 1.60754 0.336043  -0.0235672 1.63739 0.145006  0.201146 1.72363 0.132394  -0.0869157 1.62949 0.136492  -0.378327 1.70388 0.266472  -0.252385 1.70676 0.125138  -0.698953 1.70953 -0.0107599  -1.12835 1.47898 0.472123  0.206298 1.52733 0.531207  -0.107441 1.52909 0.458376  -0.404914 1.60989 0.46057  -0.249327 1.67014 0.423829  -0.712396 1.67014 0.423829  -1.16279 




1375196323784 1 1.62306 -0.445483  0.359559 1.65879 -0.461594  0.138246 1.69667 -0.472378  -0.0879384 1.51487 -0.569434  0.119289 1.49592 -0.607135  -0.187975 1.48739 -0.516407  -0.504564 1.65002 -0.546488  -0.325255 1.68874 -0.524249  -0.782276 1.68874 -0.524249  -1.22381 1.80271 -0.353754  0.157203 1.90117 -0.31474  -0.14982 1.96226 -0.248028  -0.4358 1.81905 -0.419835  -0.302991 1.88673 -0.322262  -0.746569 1.90899 -0.298499  -1.1869 
1375196323784 2 1.48754 0.268852  0.42457 1.55558 0.308878  0.208688 1.60545 0.338824  -0.0181754 1.63179 0.143965  0.203673 1.72172 0.130512  -0.0819551 1.6275 0.140474  -0.37319 1.70046 0.2711  -0.248009 1.71809 0.144567  -0.698665 1.71938 0.0763659  -1.14387 1.47937 0.473791  0.213703 1.53068 0.530771  -0.0990907 1.53054 0.466112  -0.398398 1.61019 0.46644  -0.242069 1.65694 0.420794  -0.705904 1.65694 0.420794  -1.1563 




