1375196330884 	 1 	 1.65857 	 -0.484509 	 0.368423 
1375196330884 	 2 	 1.52693 	 0.259692 	 0.433419 
1375196330984 	 1 	 1.65648 	 -0.48925 	 0.36825 
1375196331084 	 2 	 1.51928 	 0.256482 	 0.433053 
1375196331184 	 1 	 1.64542 	 -0.476015 	 0.370246 
1375196331184 	 2 	 1.50884 	 0.261241 	 0.424635 
1375196331284 	 1 	 1.64789 	 -0.469634 	 0.366695 
1375196331284 	 2 	 1.49704 	 0.270568 	 0.4206 
1375196331384 	 1 	 1.63568 	 -0.461043 	 0.362714 
1375196331384 	 2 	 1.48921 	 0.285925 	 0.421024 
1375196331484 	 1 	 1.63841 	 -0.462006 	 0.364555 
1375196331484 	 2 	 1.49498 	 0.291229 	 0.422852 
1375196331584 	 1 	 1.63112 	 -0.461613 	 0.361981 
1375196331584 	 2 	 1.52033 	 0.282895 	 0.427086 
1375196331684 	 1 	 1.62041 	 -0.458038 	 0.359301 
1375196331684 	 2 	 1.55502 	 0.262441 	 0.43215 
1375196331784 	 1 	 1.60484 	 -0.449241 	 0.35759 
1375196331784 	 2 	 1.58134 	 0.223624 	 0.435652 
1375196331984 	 1 	 1.59126 	 -0.425641 	 0.36066 
1375196331984 	 2 	 1.61911 	 0.147343 	 0.440354 
1375196332084 	 1 	 1.57523 	 -0.407658 	 0.356785 
1375196332084 	 2 	 1.64245 	 0.133334 	 0.4473 
1375196332184 	 1 	 1.55946 	 -0.382871 	 0.348352 
1375196332184 	 2 	 1.67115 	 0.135927 	 0.451548 
1375196332284 	 1 	 1.54809 	 -0.354024 	 0.346506 
1375196332284 	 2 	 1.68886 	 0.14921 	 0.454998 
1375196332384 	 1 	 1.54541 	 -0.327208 	 0.351896 
1375196332384 	 2 	 1.70705 	 0.153522 	 0.455517 
1375196332484 	 1 	 1.54333 	 -0.294852 	 0.349542 
1375196332484 	 2 	 1.73935 	 0.133711 	 0.468325 
1375196332584 	 1 	 1.54068 	 -0.264591 	 0.350492 
1375196332584 	 2 	 1.77039 	 0.0922406 	 0.478789 
1375196332784 	 1 	 1.5282 	 -0.212001 	 0.354237 
1375196332784 	 2 	 1.81029 	 -0.0376246 	 0.464715 
1375196332884 	 1 	 1.50629 	 -0.186557 	 0.343711 
1375196332884 	 2 	 1.82075 	 -0.104562 	 0.463371 
1375196333084 	 1 	 1.47223 	 -0.11044 	 0.328555 
1375196333084 	 2 	 1.87996 	 -0.164087 	 0.436967 
1375196333184 	 1 	 1.46872 	 -0.0511395 	 0.317746 
1375196333184 	 2 	 1.88144 	 -0.169326 	 0.436257 
1375196333284 	 1 	 1.46857 	 0.0188318 	 0.306428 
1375196333284 	 2 	 1.86457 	 -0.191728 	 0.419482 
1375196333384 	 1 	 1.47331 	 0.0974851 	 0.312773 
1375196333384 	 2 	 1.83046 	 -0.231728 	 0.464207 
1375196333484 	 1 	 1.46832 	 0.166027 	 0.324356 
1375196333484 	 2 	 1.80566 	 -0.281565 	 0.461489 
1375196333584 	 1 	 1.47236 	 0.219543 	 0.337871 
1375196333584 	 2 	 1.78668 	 -0.322372 	 0.456747 
1375196333684 	 1 	 1.47677 	 0.255306 	 0.341607 
1375196333684 	 2 	 1.78344 	 -0.351294 	 0.462996 
1375196333784 	 1 	 1.49047 	 0.272467 	 0.351852 
1375196333884 	 2 	 1.7681 	 -0.364786 	 0.465707 
1375196333984 	 1 	 1.55219 	 0.291915 	 0.378033 
1375196334084 	 2 	 1.74343 	 -0.331152 	 0.457172 
1375196334184 	 1 	 1.62347 	 0.306541 	 0.401954 
1375196334184 	 2 	 1.7119 	 -0.315927 	 0.449426 
1375196334284 	 1 	 1.65276 	 0.308707 	 0.40715 
1375196334284 	 2 	 1.69296 	 -0.31579 	 0.445998 
1375196334384 	 1 	 1.6861 	 0.310865 	 0.401624 
1375196334384 	 2 	 1.67135 	 -0.326849 	 0.435606 
1375196334484 	 1 	 1.69717 	 0.318535 	 0.408359 
1375196334484 	 2 	 1.63877 	 -0.349131 	 0.424749 
1375196334584 	 1 	 1.70706 	 0.336374 	 0.415915 
1375196334584 	 2 	 1.6072 	 -0.374537 	 0.421184 
1375196334684 	 1 	 1.70293 	 0.362389 	 0.414525 
1375196334784 	 2 	 1.56562 	 -0.388748 	 0.42214 
1375196334884 	 1 	 1.69027 	 0.423228 	 0.412678 
1375196334884 	 2 	 1.55606 	 -0.377741 	 0.41508 
1375196334984 	 1 	 1.67428 	 0.438068 	 0.408529 
1375196334984 	 2 	 1.55124 	 -0.366122 	 0.41467 
1375196335084 	 1 	 1.6657 	 0.439983 	 0.40893 
1375196335084 	 2 	 1.54863 	 -0.357084 	 0.409954 
1375196335184 	 1 	 1.65278 	 0.435898 	 0.406082 
1375196335184 	 2 	 1.54756 	 -0.349317 	 0.41107 
1375196335284 	 1 	 1.65283 	 0.428795 	 0.412589 
1375196335284 	 2 	 1.54705 	 -0.343029 	 0.410705 
1375196335384 	 1 	 1.64461 	 0.421401 	 0.409002 
1375196335384 	 2 	 1.54636 	 -0.338627 	 0.410288 
1375196335484 	 1 	 1.63867 	 0.415841 	 0.407238 
1375196335484 	 2 	 1.5419 	 -0.337286 	 0.402755 
1375196335584 	 1 	 1.63204 	 0.415502 	 0.406122 
1375196335684 	 2 	 1.54046 	 -0.341043 	 0.407973 
1375196335784 	 1 	 1.63104 	 0.423992 	 0.40295 
1375196335784 	 2 	 1.53592 	 -0.343584 	 0.400267 
1375196335884 	 1 	 1.6157 	 0.424587 	 0.40182 
1375196335884 	 2 	 1.53122 	 -0.34909 	 0.402848 
1375196336084 	 1 	 1.61144 	 0.426977 	 0.399426 
1375196336084 	 2 	 1.52492 	 -0.354556 	 0.401015 
1375196336184 	 1 	 1.60981 	 0.429225 	 0.39684 
1375196336184 	 2 	 1.52235 	 -0.356744 	 0.401197 
1375196336284 	 1 	 1.61262 	 0.431523 	 0.397586 
1375196336284 	 2 	 1.52228 	 -0.358901 	 0.398145 
1375196336384 	 1 	 1.61608 	 0.433983 	 0.403023 
1375196336384 	 2 	 1.52152 	 -0.359976 	 0.398343 
1375196336584 	 1 	 1.61522 	 0.446477 	 0.386832 
1375196336684 	 2 	 1.51896 	 -0.361224 	 0.403803 
1375196336784 	 1 	 1.60336 	 0.470079 	 0.390163 
1375196336784 	 2 	 1.51448 	 -0.359617 	 0.411337 
1375196336884 	 1 	 1.59484 	 0.476876 	 0.379931 
1375196336884 	 2 	 1.51592 	 -0.357959 	 0.409506 
1375196336984 	 1 	 1.58429 	 0.484791 	 0.383485 
1375196336984 	 2 	 1.51748 	 -0.353662 	 0.403947 
1375196337084 	 1 	 1.5782 	 0.489342 	 0.381463 
1375196337084 	 2 	 1.51717 	 -0.353925 	 0.40509 
1375196337184 	 1 	 1.57284 	 0.491305 	 0.376873 
1375196337284 	 2 	 1.51643 	 -0.353632 	 0.397735 
1375196337384 	 1 	 1.56904 	 0.496904 	 0.372554 
1375196337384 	 2 	 1.51404 	 -0.356441 	 0.386799 
1375196337484 	 1 	 1.57159 	 0.504341 	 0.37472 
1375196337484 	 2 	 1.51162 	 -0.361628 	 0.379132 
1375196337584 	 1 	 1.57167 	 0.508256 	 0.372387 
1375196337584 	 2 	 1.50532 	 -0.366138 	 0.376332 
1375196337684 	 1 	 1.56816 	 0.508904 	 0.376122 
1375196337684 	 2 	 1.50341 	 -0.371476 	 0.380796 
1375196337784 	 1 	 1.57838 	 0.511046 	 0.377888 
1375196337784 	 2 	 1.50042 	 -0.382472 	 0.38856 
1375196337884 	 1 	 1.57432 	 0.508964 	 0.383971 
1375196337984 	 2 	 1.49853 	 -0.398535 	 0.38986 
1375196338184 	 1 	 1.5666 	 0.501223 	 0.383705 
1375196338284 	 2 	 1.49867 	 -0.412157 	 0.386229 
1375196338384 	 1 	 1.58129 	 0.503518 	 0.379237 
1375196338384 	 2 	 1.49658 	 -0.417163 	 0.388461 
1375196338484 	 1 	 1.5893 	 0.507822 	 0.374732 
1375196338484 	 2 	 1.50107 	 -0.424536 	 0.395646 
1375196338584 	 1 	 1.58907 	 0.507056 	 0.381233 
1375196338584 	 2 	 1.50375 	 -0.427255 	 0.394598 
1375196338684 	 1 	 1.58782 	 0.504044 	 0.383635 
1375196338684 	 2 	 1.50484 	 -0.429704 	 0.394005 
1375196338784 	 1 	 1.58405 	 0.502474 	 0.382498 
1375196338784 	 2 	 1.5036 	 -0.430248 	 0.391415 
1375196338884 	 1 	 1.58688 	 0.501878 	 0.381773 
1375196338884 	 2 	 1.50369 	 -0.428978 	 0.393386 
1375196338984 	 1 	 1.58291 	 0.498894 	 0.387096 
1375196338984 	 2 	 1.50333 	 -0.428466 	 0.39364 
1375196339184 	 1 	 1.59294 	 0.493824 	 0.387485 
1375196339184 	 2 	 1.49897 	 -0.416529 	 0.393586 
1375196339284 	 1 	 1.59909 	 0.494766 	 0.389742 
1375196339284 	 2 	 1.49562 	 -0.409503 	 0.3926 
1375196339384 	 1 	 1.60244 	 0.493437 	 0.390891 
1375196339484 	 2 	 1.48103 	 -0.398537 	 0.397577 
1375196339584 	 1 	 1.60992 	 0.493879 	 0.392359 
1375196339584 	 2 	 1.4895 	 -0.393524 	 0.394637 
1375196339684 	 1 	 1.60997 	 0.493809 	 0.390373 
1375196339684 	 2 	 1.49643 	 -0.388751 	 0.390946 
1375196339784 	 1 	 1.61357 	 0.49487 	 0.39152 
1375196339884 	 2 	 1.49198 	 -0.380173 	 0.390137 
1375196339984 	 1 	 1.6122 	 0.496456 	 0.396914 
1375196340084 	 2 	 1.48806 	 -0.370484 	 0.399998 
1375196340184 	 1 	 1.61658 	 0.495319 	 0.396362 
1375196340184 	 2 	 1.48574 	 -0.364418 	 0.401888 
1375196340284 	 1 	 1.61495 	 0.494193 	 0.395747 
1375196340384 	 2 	 1.48339 	 -0.36167 	 0.38898 
1375196340484 	 1 	 1.61591 	 0.495087 	 0.393852 
1375196340484 	 2 	 1.47866 	 -0.358834 	 0.397138 
1375196340584 	 1 	 1.61523 	 0.495454 	 0.391464 
1375196340584 	 2 	 1.48194 	 -0.358117 	 0.396821
1375196340584 	 1 	 1.61523 	 0.495454 	 0.391464 
1375196340584 	 2 	 1.48194 	 -0.358117 	 0.396821 
1375196340684 	 1 	 1.61115 	 0.494149 	 0.389504 
1375196340684 	 2 	 1.49135 	 -0.360062 	 0.397676 
